revision,changed_file,insertion,deletion
157095,1,10,21
157094,1,1,1
157093,1,1,1
157092,1,1,1
157091,1,1,1
157090,1,1,3
157089,1,1,1
157088,1,1,1
157087,1,1,1
157086,122,1025,4093
157085,1,6,10
157084,1,2,4
157083,1,1,1
157082,1,1,1
157081,1,1,1
157080,1,1,1
157079,1,1,1
157078,1,1,1
157077,1,1,1
157076,1,1,1
157075,289,6115,2696
157074,23,221,66
157073,3,30,33
157072,2,4,34
157071,3,18,36
157070,2,10,26
157069,3,15,34
157068,7,71,271
157067,4,0,195
157066,5,333,372
157065,2,2,8
157064,23,66,221
157063,2,7,36
157062,12,23,11
157061,1,0,1
157060,4,6,4
157059,60,326,71
157058,1,1,1
157057,1,5,5
157056,2,0,44
157055,6,16,18
157054,2,2,7
157053,1,3,4
157052,1,2,2
157051,1,5,0
157050,30,70,402
157049,1,0,1
157048,14,483,96
157047,1,1,1
157046,7,27,78
157045,6,36,46
157044,1,1,1
157043,2,2,2
157042,3,30,36
157041,12,122,263
157040,1,1,5
157039,2,0,88
157038,5,3,211
157037,6,6,6
157036,4,96,8
157035,2,22,8
157034,3,22,33
157033,31,407,71
157032,3,257,334
157031,3,103,276
157030,1,1,1
157029,96,957,3701
157028,176,1861,2768
157027,1,3,3
157026,1,2,9
157025,1,1,1
157024,8,40,295
157023,1,3,3
157022,8,0,11
157021,5,11,54
157020,4,13,25
157019,1,1,1
157018,3,280,107
157017,269,6792,3064
157016,94,956,3696
157015,1,1,1
157014,176,1861,2768
157013,1,1,1
157012,1,0,4
157011,1,1,1
157010,1,1,1
157009,1,1,1
157008,265,6453,2806
157007,2,110,10
157006,7,90,12
157005,1,1,1
157004,2,8,76
157003,3,5,59
157002,1,5,4
157001,2,5,10
157000,5,25,17
156999,2,14,28
156998,1,0,2
156997,2,1,96
156996,1,1,1
156995,6,11,89
156994,1,1,1
156993,1,3,3
156992,4,11,15
156991,4,3,23
156990,3,9,6
156989,8,214,383
156988,6,35,31
156987,4,47,54
156986,5,59,11
156985,1,0,11
156984,17,122,14
156983,2,123,60
156982,3,29,9
156981,5,62,48
156980,6,26,18
156979,4,57,15
156978,1,2,1
156977,2,10,110
156976,1,10,27
156975,1,1,1
156974,4,2,42
156973,1,2,165
156972,3,5,67
156971,11,0,469
156970,9,18,1705
156969,9,42,239
156968,2,49,22
156967,8,374,214
156966,1,7,9
156965,8,214,374
156964,1,0,1
156963,1,3,4
156962,1,2,2
156961,1,3,4
156960,98,1630,1855
156959,11,151,63
156958,2,10,15
156957,1,0,1
156956,1,0,3
156955,4,6,6
156954,1,2,0
156953,1,4,6
156952,4,7,0
156951,2,9,3
156950,9,15,184
156949,8,141,179
156948,17,127,265
156947,1,3,2
156946,2,8,14
156945,5,20,53
156944,1,1,1
156943,1,4,28
156942,1,5,10
156941,8,94,71
156940,1,0,3
156939,1,0,2
156938,1,1,1
156937,3,13,56
156936,4,62,35
156935,6,0,369
156934,10,931,22
156933,1,17,51
156932,4,196,341
156931,1,0,1
156930,13,10,193
156929,45,67,784
156928,114,1913,1735
156927,70,296,522
156926,1,1,1
156925,1,1,1
156924,26,39,780
156923,4,8,12
156922,1,1,1
156921,1,1,1
156920,1,3,10
156919,2,0,11
156918,1,1,1
156917,1,1,1
156916,1,1,1
156915,1,1,1
156914,1,1,1
156913,1,1,1
156912,1,1,1
156911,1,7,9
156910,1,1,1
156909,1,1,1
156908,1,1,1
156907,3,1047,928
156906,16,172,237
156905,1,40,60
156904,1,56,65
156903,1,1,1
156902,97,1303,336
156901,1,5,2
156900,26,39,780
156899,1,1,25
156898,1,0,15
156897,3,1,21
156896,3,0,18
156895,21,2,95
156894,3,40,28
156893,3,22,58
156892,3,4,70
156891,2,44,2
156890,2,2,44
156889,1,7,4
156888,2,2,1
156887,1,5,3
156886,1,54,52
156885,1,1,1
156884,7,117,0
156883,4,10,21
156882,6,5,30
156881,1,1,1
156880,5,3,76
156879,34,796,40
156878,7,8,558
156877,1,0,28
156876,1,3,6
156875,5,11,30
156874,4,5,14
156873,181,2160,8937
156872,1,10,23
156871,1,0,1
156870,1,0,1
156869,1,2,18
156868,185,8947,2271
156867,215,2856,9122
156866,216,9134,2868
156865,65,1525,1320
156864,1,3,2
156863,17,433,364
156862,22,640,830
156861,2,8,15
156860,1,0,8
156859,143,1130,2162
156858,1,38,59
156857,1,33,39
156856,2,25,66
156855,3,55,186
156854,1,7,1
156853,5,64,0
156852,3,1,24
156851,7,14,43
156850,2,23,133
156849,3,23,0
156848,5,0,64
156847,3,213,107
156846,9,7,6
156845,7,56,478
156844,53,440,5199
156843,2,1,9
156842,2,9,9
156841,3,0,23
156840,1,8,0
156839,3,108,214
156838,101,616,1953
156837,6,62,64
156836,1,1,2
156835,9,0,115
156834,11,136,214
156833,5,20,264
156832,1,0,1
156831,1,0,8
156830,1,0,44
156829,1,1,18
156828,3,1,87
156827,1,4,2
156826,5,1,38
156825,2,10,76
156824,4,24,359
156823,2,7,77
156822,285,2190,8844
156821,8,289,40
156820,1,28,35
156819,8,40,289
156818,1,79,76
156817,526,14119,5302
156816,1,2,2
156815,2,0,56
156814,1,0,9
156813,12,61,91
156812,3,4,3
156811,6,17,25
156810,8,158,324
156809,19,936,157
156808,24,671,811
156807,1,1,1
156806,1,1,1
156805,1,1,1
156804,125,952,1829
156803,1,1,1
156802,1,1,1
156801,1,0,2
156800,1,1,1
156799,1,1,1
156798,1,1,1
156797,3,129,145
156796,1,1,1
156795,101,616,1953
156794,1,1,1
156793,2,0,66
156792,1,27,109
156791,244,4598,2244
156790,1,0,2
156789,1,0,79
156788,2,2,10
156787,3,9,18
156786,19,635,686
156785,4,52,43
156784,3,9,18
156783,3,4,14
156782,1,0,6
156781,3,16,15
156780,2,10,10
156779,1,1,1
156778,3,15,16
156777,1,1,1
156776,20,179,334
156775,1,1,1
156774,1,1,1
156773,1,3,2
156772,2,2,11
156771,1,3,0
156770,2,4,10
156769,19,104,182
156768,10,91,124
156767,8,43,97
156766,3,11,5
156765,1,3,8
156764,2,26,34
156763,1,1,1
156762,1,2,2
156761,2,42,46
156760,9,44,217
156759,1,3,0
156758,5,238,441
156757,2,2,32
156756,1,2,2
156755,1,2,2
156754,1,0,3
156753,13,49,82
156752,4,40,161
156751,10,83,0
156750,7,19,25
156749,4,0,55
156748,1,4,4
156747,6,27,31
156746,1,1,1
156745,5,34,9
156744,1,1,1
156743,1,0,1
156742,1,0,1
156741,1,0,3
156740,1,27,27
156739,2,0,10
156738,1,15,2
156737,2,0,29
156736,5,6,6
156735,3,1,117
156734,24,354,191
156733,1,2,8
156732,2,7,10
156731,101,616,1953
156730,3,5,9
156729,1,1,1
156728,1,1,1
156727,1,1,1
156726,1,1,1
156725,1,0,6
156724,1,2,4
156723,4,32,25
156722,11,31,151
156721,1,12,30
156720,1,1,1
156719,1,1,1
156718,1,1,1
156717,1,1,1
156716,1,1,1
156715,1,1,1
156714,1,55,24
156713,1,62,95
156712,1,16,26
156711,1,154,124
156710,339,2563,9541
156709,1,1,1
156708,1,1,1
156707,1,124,154
156706,1,1,1
156705,1,1,1
156704,1,1,1
156703,431,11456,3141
156702,1,11,0
156701,1,1,1
156700,1,138,697
156699,2,59,51
156698,14,17,31
156697,2,51,59
156696,4,22,47
156695,1,2,2
156694,4,0,205
156693,14,85,169
156692,2,139,70
156691,1,0,1
156690,44,180,400
156689,14,0,281
156688,66,481,709
156687,69,707,507
156686,339,2563,9541
156685,4,52,5
156684,1,1,0
156683,340,9517,2539
156682,279,2136,8838
156681,2,4,6
156680,1,26,27
156679,2,10,1
156678,6,32,147
156677,1,0,6
156676,2,19,40
156675,1,0,0
156674,1,1,1
156673,1,2,2
156672,67,705,375
156671,1,10,12
156670,9,156,201
156669,1,4,4
156668,1,2,2
156667,4,3,25
156666,2,5,8
156665,1,10,11
156664,5,76,3
156663,1,1,1
156662,427,3048,5585
156661,1,5,1
156660,1,1,1
156659,6,4,77
156658,1,9,9
156657,1,48,59
156656,9,74,121
156655,15,1,29
156654,3,15,0
156653,726,14781,5872
156652,1,0,1
156651,2,38,4
156650,1,1,1
156649,9,493,538
156648,1,1,6
156647,1,11,19
156646,1,1,1
156645,1,3,8
156644,20,0,4889
156643,1,1,0
156642,1,2,5
156641,6,31,27
156640,45,72,51
156639,1,7,9
156638,2,6,6
156637,1,10,11
156636,18,64,63
156635,6,27,31
156634,3,3,40
156633,2,4,35
156632,1,43,65
156631,1,55,55
156630,4,31,57
156629,7,101,154
156628,1,58,57
156627,2,326,342
156626,1,1,1
156625,34,250,663
156624,5,101,265
156623,12,66,125
156622,1,1,0
156621,4,5,51
156620,1,1,1
156619,46,262,110
156618,1,74,46
156617,1,5,4
156616,6,0,126
156615,7,0,173
156614,1,1,1
156613,3,16,16
156612,1,1,1
156611,1,1,17
156610,1,3,11
156609,1,4,26
156608,2,8,14
156607,2,0,48
156606,3,1,27
156605,1,0,2
156604,4,51,46
156603,2,4,8
156602,2,0,8
156601,2,10,38
156600,3,17,0
156599,40,162,866
156598,4,19,33
156597,13,125,78
156596,1,11,3
156595,55,639,250
156594,1,1,1
156593,1,0,3
156592,1,5,10
156591,2,24,33
156590,3,3,6
156589,1,1,1
156588,415,3078,5184
156587,1,0,3
156586,1,8,13
156585,1,14,53
156584,1,1,1
156583,1,1,1
156582,1,1,1
156581,1,1,1
156580,459,5432,3715
156579,18,146,501
156578,1,0,3
156577,1,3,1
156576,1,0,7
156575,1,1,1
156574,3,3,0
156573,9,7,23
156572,2,10,5
156571,1,1,0
156570,2,1,4
156569,29,596,20
156568,1,1,1
156567,2,6,44
156566,1,2,5
156565,28,509,282
156564,415,3078,5184
156563,2,0,116
156562,3,4,93
156561,1,0,32
156560,2,2,34
156559,1,1,1
156558,1,1,1
156557,1,1,1
156556,1,1,1
156555,1,1,1
156554,1,1,1
156553,9,33,219
156552,1,1,1
156551,1,0,1
156550,1,10,119
156549,1,1,1
156548,428,5444,3166
156547,412,2990,5134
156546,1,87,0
156545,1,1,1
156544,1,1,1
156543,1,0,49
156542,413,5135,2991
156541,2,10,9
156540,5,87,477
156539,23,49,41
156538,8,60,38
156537,2,18,19
156536,2,0,6
156535,3,51,11
156534,7,89,99
156533,2,9,10
156532,1,0,4
156531,1,17,3
156530,1,2,0
156529,4,8,10
156528,2,132,133
156527,1,0,5
156526,1,3,17
156525,1,0,4
156524,1,3,11
156523,2,0,6
156522,1,2,17
156521,3,0,7
156520,1,13,2
156519,3,0,50
156518,3,36,43
156517,72,485,479
156516,44,51,74
156515,44,73,50
156514,2,7,5
156513,1,1,1
156512,1,0,9
156511,1,4,12
156510,1,0,4
156509,18,72,34
156508,1,15,15
156507,48,295,1598
156506,2,47,48
156505,2,12,0
156504,8,87,2
156503,8,74,9
156502,1,0,9
156501,2,36,1
156500,3,4,20
156499,23,602,209
156498,2,0,2
156497,1,13,41
156496,1,3,10
156495,4,797,998
156494,1,7,8
156493,2,4,355
156492,6,29,1
156491,23,207,600
156490,72,447,485
156489,1,2,2
156488,1,2,2
156487,25,309,107
156486,1,122,4
156485,1,2,2
156484,1,0,6
156483,2,32,150
156482,3,26,26
156481,26,29,16
156480,1,4,4
156479,28,59,58
156478,79,83,0
156477,1,2,41
156476,1,4,4
156475,72,485,447
156474,4,0,12
156473,1,0,7
156472,25,107,309
156471,4,62,38
156470,5,260,555
156469,4,230,0
156468,1,4,122
156467,1,0,1
156466,318,2585,2233
156465,7,12,11
156464,5,0,249
156463,4,0,230
156462,8,18,40
156461,2,13,30
156460,2,14,16
156459,3,8,12
156458,3,16,5
156457,2,3,3
156456,1,1,4
156455,3,6,117
156454,3,1,43
156453,3,20,479
156452,1,11,17
156451,3,10,23
156450,4,0,45
156449,2,12,32
156448,8,8,35
156447,377,3878,2907
156446,39,262,1379
156445,1,5,16
156444,1,2,5
156443,1,20,30
156442,1,1,1
156441,3,0,160
156440,1,2,6
156439,40,1382,263
156438,1,1,1
156437,1,21,28
156436,1,3,10
156435,1,1,1
156434,1,1,1
156433,1,0,14
156432,3,27,60
156431,2,50,18
156430,1,1,1
156429,5,117,221
156428,4,40,49
156427,455,4375,4716
156426,1,6,4
156425,1,1,1
156424,2,18,50
156423,2,9,166
156422,1,2,12
156421,2,0,180
156420,3,4,149
156419,2,6,48
156418,7,4,78
156417,3,0,39
156416,6,2,300
156415,1,1,1
156414,1,1,1
156413,1,1,1
156412,1,1,1
156411,1,2,2
156410,1,15,15
156409,1,1,1
156408,456,4712,4371
156407,318,2585,2233
156406,3,2,102
156405,1,0,100
156404,3,219,0
156403,1,5,24
156402,2,49,64
156401,2,5,5
156400,1,2,30
156399,6,285,334
156398,1,0,4
156397,1,2,1
156396,3,9,10
156395,1,2,2
156394,3,9,9
156393,1,1,21
156392,2,0,61
156391,3,16,5
156390,9,22,146
156389,2,13,13
156388,3,14,46
156387,6,12,31
156386,4,6,34
156385,4,7,42
156384,5,145,156
156383,3,62,86
156382,7,12,121
156381,1,3,0
156380,2,206,302
156379,51,2533,2758
156378,5,29,41
156377,1,1,3
156376,1,5,1
156375,2,0,72
156374,6,129,15
156373,2,30,17
156372,2,7,18
156371,2,9,23
156370,1,3,8
156369,2,42,58
156368,1,9,11
156367,2,11,1
156366,4,2,97
156365,1,25,34
156364,1,66,81
156363,3,49,24
156362,2,295,410
156361,1,4,0
156360,1,20,20
156359,2,13,22
156358,6,20,11
156357,2,4,7
156356,1,1,1
156355,1,2,2
156354,32,100,105
156353,1,1,1
156352,5,8,70
156351,2,14,14
156350,2,5,18
156349,2,1,7
156348,3,11,20
156347,20,443,62
156346,1,0,6
156345,6,22,10
156344,1,0,4
156343,359,5013,5133
156342,276,2047,1244
156341,3,180,330
156340,1,38,39
156339,3,41,255
156338,2,4,5
156337,277,1251,2058
156336,281,1764,1188
156335,14,213,89
156334,5,242,256
156333,1,1,17
156332,5,64,14
156331,3,5,2
156330,1,1,1
156329,1,2,2
156328,1,24,24
156327,282,1195,1771
156326,1,7,3
156325,1,19,7
156324,1,3,1
156323,1,5,4
156322,22,129,169
156321,3,23,14
156320,1,2,2
156319,29,358,345
156318,3,23,1
156317,22,172,186
156316,1,0,5
156315,1,0,5
156314,5,11,0
156313,4,18,18
156312,1,4,0
156311,3,1,2
156310,130,171,44
156309,7,9,15
156308,2,9,12
156307,1,0,5
156306,7,478,0
156305,1,2,0
156304,2,51,1
156303,2,2,2
156302,1,1,1
156301,1,3,1
156300,51,2533,2758
156299,2,27,0
156298,3,4,20
156297,5,33,8
156296,152,8998,10237
156295,1,0,2
156294,1,13,3
156293,3,0,9
156292,1,1,0
156291,1,3,12
156290,4,3,25
156289,2,5,8
156288,1,0,3
156287,1,2,2
156286,1,1,0
156285,9,28,28
156284,1,7,5
156283,1,1,1
156282,2,88,199
156281,139,12674,9032
156280,2,13,3
156279,6,73,54
156278,3,2,4
156277,290,17142,19319
156276,152,8998,10237
156275,1,1,1
156274,1,1,1
156273,2,0,50
156272,1,1,1
156271,1,1,1
156270,1,1,1
156269,1,1,1
156268,15,1632,1686
156267,3,44,0
156266,1,0,8
156265,1,0,3
156264,1,1,1
156263,3,778,272
156262,1,57,131
156261,1,1,1
156260,170,12728,10288
156259,1,1,1
156258,1,1,1
156257,1,1,1
156256,3,0,55
156255,12,16,155
156254,11,5,393
156253,1,1,1
156252,1,1,1
156251,272,15637,16841
156250,1,19,4
156249,7,190,0
156248,8,31,41
156247,2,28,2
156246,2,2,3
156245,7,31,66
156244,30,194,204
156243,4,6,39
156242,1,3,0
156241,9,2,10
156240,2,15,15
156239,1,2,1
156238,1,10,6
156237,4,3318,5994
156236,1,0,212
156235,2,10,18
156234,1,4,19
156233,1,2,2
156232,7,39,144
156231,1,1,1
156230,5,13,2
156229,7,0,190
156228,1,1,1
156227,8,114,50
156226,51,170,1882
156225,20,4889,0
156224,3,13,18
156223,1,2,2
156222,9,238,613
156221,1,1,10
156220,6,1,76
156219,20,21,2673
156218,3,12,12
156217,53,1882,193
156216,170,12728,10288
156215,4,48,1
156214,1,1,1
156213,175,10301,13043
156212,41,112,1569
156211,1,0,11
156210,2,61,0
156209,3,21,62
156208,4,72,75
156207,4,130,230
156206,5,16,61
156205,2,5,79
156204,5,102,101
156203,3,72,49
156202,1,6,30
156201,4,72,107
156200,1,0,441
156199,2,35,26
156198,4,96,82
156197,1,5,6
156196,4,312,245
156195,1,1,1
156194,4,120,0
156193,11,0,1892
156192,1,7,14
156191,64,1038,1757
156190,4,7,18
156189,2,3,11
156188,1,0,6
156187,4,260,0
156186,2,0,61
156185,2,0,7
156184,4,1,39
156183,2,137,273
156182,2,115,180
156181,4,0,63
156180,4,3,19
156179,1,338,94
156178,4,0,260
156177,1,2,3
156176,1,1,6
156175,62,708,1064
156174,20,0,4889
156173,11,35,63
156172,3,6,17
156171,1,6,0
156170,1,14,15
156169,29,203,193
156168,29,193,203
156167,1,13,9
156166,1,8,0
156165,1,0,4
156164,1,4,6
156163,1,2,6
156162,2,6,3
156161,3,4,18
156160,3,11,1
156159,1,3,3
156158,28,11763,390
156157,3,10,4
156156,2,3,6
156155,170,4356,1829
156154,3,3,3
156153,1,1,1
156152,92,1512,2045
156151,2,1,47
156150,2,2,2
156149,1,1,3
156148,1,1,1
156147,3,12,11
156146,1,28,12
156145,1,0,7
156144,12,24,37
156143,4,27,27
156142,2,9,8
156141,11,6,1367
156140,96,2013,1526
156139,14,465,14
156138,1,1,1
156137,1,1,1
156136,58,692,1048
156135,1,1,1
156134,1,1,1
156133,2,116,0
156132,19,43,471
156131,1,1,1
156130,251,7815,901
156129,1,1,1
156128,1,1,1
156127,2,0,116
156126,1,3,6
156125,1,1,1
156124,12,83,119
156123,16,767,682
156122,12,94,114
156121,1,1,1
156120,1,0,3
156119,12,107,87
156118,16,655,740
156117,12,119,83
156116,1,1,1
156115,1,0,1
156114,2,2,1
156113,2,5,5
156112,3,0,46
156111,1,6,2
156110,2,0,181
156109,3,4,158
156108,2,6,48
156107,7,4,78
156106,2,0,137
156105,1,17,82
156104,1,1,1
156103,1,1,1
156102,467,5628,5106
156101,12,83,119
156100,16,767,682
156099,12,94,114
156098,1,1,1
156097,1,1,1
156096,1,1,1
156095,1,13,78
156094,1,1,1
156093,2,9,14
156092,1,1,1
156091,716,7003,14083
156090,28,474,288
156089,251,7815,901
156088,2,46,27
156087,1,2,5
156086,1,3,1
156085,1,2,2
156084,4,0,357
156083,1,10,11
156082,8,138,327
156081,2,1,2
156080,1,2,2
156079,1,0,1
156078,2,3,3
156077,1,1,1
156076,1,0,5
156075,3,5,9
156074,337,2403,2552
156073,556,3710,10663
156072,15,133,30
156071,14,61,26
156070,2,130,3
156069,4,0,73
156068,3,178,184
156067,4,16,16
156066,3,97,2
156065,1,1,13
156064,3,2,97
156063,2,1,15
156062,1,1,3
156061,1,0,3
156060,3,0,10
156059,1,6,5
156058,32,7024,3
156057,1,3,3
156056,1,15,26
156055,3,35,0
156054,22,130,115
156053,144,3297,3176
156052,3,0,192
156051,3,63,147
156050,175,505,330
156049,1,1,7
156048,1,1,1
156047,156,3190,3310
156046,4,16,16
156045,467,5628,5106
156044,5,8,256
156043,1,1,1
156042,1,1,1
156041,1,27,54
156040,1,1,1
156039,468,5097,5619
156038,137,3261,2865
156037,5,586,386
156036,174,2667,1121
156035,1,2,1
156034,1,3,4
156033,2,17,26
156032,8,14,15
156031,1,1,2
156030,161,1103,2627
156029,13,10,32
156028,8,15,14
156027,1,4,4
156026,2,30,17
156025,2,7,18
156024,2,9,23
156023,1,3,8
156022,2,42,58
156021,1,9,11
156020,2,11,1
156019,3,2,70
156018,1,25,34
156017,1,66,78
156016,3,49,24
156015,2,295,410
156014,1,4,0
156013,15,128,137
156012,14,150,41
156011,3,11,45
156010,1,2,1
156009,3,4,44
156008,4,16,16
156007,3,77,47
156006,6,32,34
156005,5,10,9
156004,6,55,75
156003,1,170,49
156002,1,49,170
156001,1,170,49
156000,1,59,24
155999,2,2,4
155998,4,4,126
155997,1,3,4
155996,1,0,3
155995,7,20,26
155994,7,7,7
155993,16,422,510
155992,2,6,6
155991,2,440,238
155990,1,2,2
155989,2,19,19
155988,12,98,58
155987,1,60,0
155986,17,321,377
155985,3,18,4
155984,18,62,17
155983,12,58,98
155982,11,38,8
155981,6,66,61
155980,1,119,96
155979,3,2,160
155978,2,137,274
155977,2,115,180
155976,3,4,18
155975,18,17,62
155974,1,3,3
155973,1,1,1
155972,1,24,93
155971,1,0,2
155970,1,6,5
155969,2,21,7
155968,1,1,4
155967,259,5051,10792
155966,1,6,6
155965,2,2,0
155964,4,5,6
155963,19,40,1
155962,2,5,7
155961,2,3,5
155960,3,3,3
155959,2,5,5
155958,4,11,29
155957,5,21,43
155956,17,100,102
155955,7,4,20
155954,5,24,19
155953,8,77,77
155952,2,8,8
155951,3,12,12
155950,30,160,72
155949,2,2,1
155948,2,65,69
155947,18,559,51
155946,1,0,2
155945,1,0,5
155944,1,7,1
155943,1,1,3
155942,1,5,4
155941,1,1,1
155940,1,2,4
155939,1,3,4
155938,1,1,0
155937,18,51,559
155936,1,2,2
155935,2,4,0
155934,1,8,0
155933,2,0,4
155932,2,67,65
155931,2,65,67
155930,58,122,34
155929,476,13814,8308
155928,3,33,142
155927,83,913,1007
155926,3,196,312
155925,5,19,125
155924,7,274,209
155923,12,479,320
155922,12,320,479
155921,7,211,276
155920,5,125,19
155919,3,311,195
155918,83,1007,913
155917,83,913,1007
155916,3,196,312
155915,5,19,125
155914,7,274,209
155913,12,479,320
155912,20,1289,688
155911,1,2,1
155910,1,1,2
155909,4,39,76
155908,3,10,13
155907,1,0,31
155906,7,6,20
155905,1,3,0
155904,1,1,1
155903,1,58,28
155902,4,19,19
155901,1,1,11
155900,5,0,10
155899,927,154711,156327
155898,2,1,1
155897,946,156910,155117
155896,2,130,128
155895,2,128,130
155894,1,6,54
155893,2,27,88
155892,927,154711,156327
155891,77,505,2245
155890,44,502,3276
155889,1,6,0
155888,1,0,4
155887,3,188,313
155886,3,1,57
155885,1,2,3
155884,6,54,125
155883,10,1364,4
155882,10,4,1364
155881,5,1758,1774
155880,4,20,207
155879,5,122,29
155878,2,80,80
155877,7,19,48
155876,2,7,56
155875,0,0,0
155874,5,23,33
155873,4,0,29
155872,1,2,7
155871,16,59,68
155870,4,21,31
155869,3,6,5
155868,2,30,17
155867,6,98,69
155866,7,41,39
155865,15,1283,1411
155864,1002,158564,155400
155863,1,0,3
155862,143,848,3035
155861,2,2,18
155860,1,0,1
155859,6,894,857
155858,5,27,27
155857,1,9,21
155856,13,62,53
155855,1,1,1
155854,9,5,59
155853,1,1,1
155852,10,26,50
155851,3,10,15
155850,4,16,17
155849,1,35,27
155848,1,119,51
155847,4,26,6
155846,5,29,26
155845,1,7,5
155844,8,16,9
155843,1,1,1
155842,12,91,74
155841,4,19,23
155840,2,1,18
155839,1,2,3
155838,1,4,4
155837,1,1,6
155836,1,1,1
155835,1,1,1
155834,3,19,62
155833,3,33,43
155832,4,41,37
155831,4,2,5
155830,25,85,0
155829,1,9,2
155828,1,2,3
155827,14,43,22
155826,2,0,6
155825,1,3,3
155824,1,1,0
155823,9,107,33
155822,2,3,3
155821,4,12,49
155820,2,4,15
155819,1,1,0
155818,37,613,654
155817,1,4,10
155816,4,22,2
155815,1,1,5
155814,1,27,1
155813,1,1,1
155812,465,147777,147777
155811,1,1,1
155810,6,24,19
155809,1,10,46
155808,4,11,62
155807,9,252,465
155806,1,4,9
155805,7,389,215
155804,6,3,197
155803,1,0,4
155802,2,7,19
155801,3,11,26
155800,4,72,15
155799,4,111,27
155798,3,54,78
155797,3,22,2
155796,6,7,38
155795,3,10,16
155794,2,3,12
155793,10,38,115
155792,1,75,868
155791,3,41,57
155790,1,4,0
155789,4,27,67
155788,11,23,34
155787,2,13,56
155786,1,1,3
155785,2,18,6
155784,229,2770,3085
155783,1,125,131
155782,6,6,43
155781,7,101,16
155780,9,28,232
155779,2,1,15
155778,1,1,6
155777,1,1,1
155776,1,34,50
155775,3,3,7
155774,1,2,10
155773,3,96,223
155772,1,1,84
155771,2,2,3
155770,1,1,8
155769,1,4,1
155768,2,8,19
155767,8,274,15
155766,153,3071,888
155765,68,343,790
155764,1,1,1
155763,1,1,1
155762,2,2,74
155761,1,5,3
155760,1,1,8
155759,1,3,14
155758,1,0,2
155757,1,1,1
155756,1,1,1
155755,1,1,1
155754,2,2,7
155753,1,2,2
155752,1,1,1
155751,1,1,1
155750,1,1,1
155749,6,24,19
155748,1,1,1
155747,1,1,1
155746,1,1,1
155745,1,1,1
155744,1,1,1
155743,1,1,1
155742,1,0,1
155741,4,13,175
155740,84,2078,2796
155739,1,1,1
155738,1,1,1
155737,1,1,1
155736,1,2,2
155735,1,32,112
155734,3,12,112
155733,5,335,0
155732,1,1,1
155731,1,1,1
155730,2,0,1
155729,2,43,84
155728,5,5,171
155727,6,0,34
155726,3,0,564
155725,5,25,25
155724,1,3,1
155723,1,3,8
155722,1,1,1
155721,1,0,1
155720,3,0,53
155719,2,0,66
155718,2,2,6
155717,1,0,6
155716,1,0,37
155715,4,0,298
155714,1,1,1
155713,5,25,25
155712,3,564,0
155711,6,34,0
155710,5,171,5
155709,2,84,43
155708,2,1,0
155707,1,0,6
155706,3,3,31
155705,2,0,25
155704,2,1,13
155703,26,378,633
155702,1,1,1
155701,1,0,1
155700,1,1,1
155699,1,1,1
155698,1,1,1
155697,1,1,1
155696,1,1,1
155695,1,1,1
155694,465,3876,3805
155693,1,1,1
155692,1,1,1
155691,1,1,1
155690,1,1,1
155689,2,8,43
155688,1,1,2
155687,1,1,1
155686,2,0,1
155685,2,43,84
155684,5,5,171
155683,6,0,34
155682,3,0,564
155681,5,25,25
155680,567,7178,6089
155679,6,24,19
155678,1,5,48
155677,2,19,45
155676,1,1,1
155675,2,11,31
155674,2,0,51
155673,4,13,49
155672,1,9,0
155671,1,9,28
155670,1,12,28
155669,2,1,31
155668,20,688,1289
155667,12,320,479
155666,7,211,276
155665,5,125,19
155664,3,311,195
155663,82,995,908
155662,2,10,5
155661,1,37,0
155660,8,9,9
155659,2,10,13
155658,2,82,83
155657,7,30,131
155656,1,5,57
155655,3,19,91
155654,82,908,995
155653,3,196,312
155652,5,19,125
155651,7,274,209
155650,12,479,320
155649,20,1289,688
155648,36,1784,409
155647,4,6,23
155646,36,409,1784
155645,84,2078,2796
155644,2,5,10
155643,3,4,11
155642,20,47,44
155641,1,2,0
155640,3,5,5
155639,457,4198,4294
155638,1,7,7
155637,498,6878,6073
155636,6,24,19
155635,1,1,1
155634,15,42,152
155633,6,1783,1758
155632,1,5,29
155631,2,0,13
155630,4,44,5
155629,25,42,562
155628,3,1,8
155627,11,8,28
155626,3,19,52
155625,1,1,1
155624,1,30,30
155623,77,766,2413
155622,4,9,38
155621,5,48,66
155620,2,28,15
155619,1,0,8
155618,1,1,8
155617,1,13,18
155616,77,2417,771
155615,465,3876,3805
155614,1,1,1
155613,2,22,34
155612,3,77,98
155611,1,2,21
155610,1,1,1
155609,2,112,184
155608,2,42,53
155607,1,2,2
155606,3,29,29
155605,13,218,260
155604,1,8,7
155603,1,3,2
155602,1,1,0
155601,2,2,13
155600,1,2,3
155599,2,4,25
