revision,unique_types,entropy
34059,2,0.029
34060,3,0.351
34062,7,0.602
34063,3,0.209
34064,4,0.396
34076,3,0.353
34080,7,0.524
34081,3,0.398
34082,8,0.57
34083,7,0.206
34084,1,0.0
34090,5,0.383
34092,4,0.47
34100,8,0.402
34104,1,0.0
34112,2,0.249
34113,3,0.35
34114,0,0.0
34134,3,0.39
34135,1,0.0
34136,3,0.406
34139,2,0.235
34142,1,0.0
34144,1,0.0
34147,2,0.256
34148,2,0.256
34149,4,0.43
34150,2,0.235
34155,3,0.406
34158,8,0.573
34163,2,0.208
34164,7,0.498
34165,7,0.657
34166,6,0.602
34169,2,0.256
34173,1,0.0
34178,5,0.431
34182,3,0.232
34186,2,0.235
34189,3,0.403
34195,3,0.164
34197,3,0.384
34199,5,0.399
34203,1,0.0
34205,4,0.491
34206,4,0.155
34207,8,0.411
34208,5,0.456
34209,2,0.256
34210,5,0.478
34212,2,0.129
34217,7,0.588
34218,6,0.57
34220,9,0.696
34222,2,0.166
34226,8,0.693
34230,5,0.584
34238,2,0.235
34239,2,0.208
34240,2,0.192
34244,2,0.235
34245,9,0.571
34250,1,0.0
34251,3,0.406
34255,2,0.256
34260,4,0.363
34262,4,0.484
34265,5,0.337
34266,4,0.381
34267,1,0.0
34272,6,0.619
34276,2,0.256
34280,2,0.256
34285,2,0.208
34286,3,0.373
34288,6,0.641
34290,7,0.671
34292,2,0.256
34293,2,0.256
34295,4,0.472
34298,3,0.384
34299,8,0.661
34300,2,0.208
34303,6,0.565
34304,0,0.0
34309,2,0.235
34310,0,0.0
34311,3,0.353
34312,5,0.542
34315,3,0.373
34317,3,0.38
34319,9,0.788
34320,1,0.0
34321,5,0.551
34322,4,0.472
34324,3,0.398
34326,1,0.0
34328,2,0.256
34329,3,0.28
34330,0,0.0
34332,4,0.229
34333,3,0.353
34334,6,0.646
34335,2,0.256
34336,1,0.0
34339,2,0.235
34340,5,0.576
34341,5,0.522
34346,3,0.272
34347,3,0.353
34349,5,0.526
34351,10,0.348
34352,5,0.465
34353,1,0.0
34360,2,0.235
34362,3,0.39
34364,6,0.618
34365,2,0.256
34366,1,0.0
34372,8,0.505
34374,6,0.609
34376,6,0.641
34383,2,0.235
34387,4,0.117
34389,2,0.208
34393,6,0.617
34394,6,0.522
34395,11,0.803
34397,2,0.235
34405,1,0.0
34415,1,0.0
34416,0,0.0
34417,2,0.252
34422,4,0.22
34423,1,0.0
34428,8,0.715
34441,3,0.406
34443,2,0.256
34444,3,0.371
34446,4,0.459
34453,7,0.575
34454,6,0.626
34455,6,0.63
34456,1,0.0
34459,7,0.631
34460,3,0.285
34461,4,0.512
34462,4,0.499
34464,2,0.1
34465,5,0.365
34469,3,0.351
34472,3,0.373
34473,3,0.384
34476,5,0.522
34477,5,0.487
34480,6,0.468
34482,5,0.576
34487,2,0.256
34488,2,0.208
34496,3,0.406
34500,6,0.57
34501,4,0.491
34504,4,0.512
34505,2,0.185
34506,3,0.36
34517,3,0.39
34518,5,0.431
34523,0,0.0
34524,6,0.406
34526,7,0.535
34530,1,0.0
34539,5,0.534
34542,2,0.256
34544,4,0.492
34546,1,0.0
34550,9,0.58
34556,2,0.256
34558,1,0.0
34559,5,0.399
34560,2,0.235
34562,7,0.355
34568,1,0.0
34572,9,0.679
34573,2,0.235
34576,1,0.0
34577,3,0.201
34593,7,0.562
34594,0,0.0
34604,2,0.185
34610,3,0.384
34611,1,0.0
34613,2,0.208
34614,8,0.549
34616,6,0.622
34632,5,0.503
34635,1,0.0
34644,1,0.0
34651,3,0.32
34655,3,0.406
34662,1,0.0
34664,3,0.353
34667,2,0.256
34672,2,0.166
34674,1,0.0
34678,2,0.235
34679,2,0.019
34681,1,0.0
34683,3,0.384
34693,1,0.0
34695,3,0.363
34703,4,0.389
34709,1,0.0
34712,8,0.661
34717,8,0.633
34718,0,0.0
34719,4,0.481
34720,0,0.0
34722,7,0.525
34724,0,0.0
34727,1,0.0
34729,4,0.47
34731,2,0.151
34735,3,0.313
34737,3,0.32
34742,1,0.0
34743,2,0.185
34744,2,0.208
34745,1,0.0
34746,2,0.256
34749,1,0.0
34760,1,0.0
34761,4,0.492
34764,4,0.448
34766,3,0.353
34780,4,0.464
34782,3,0.32
34785,3,0.39
34786,3,0.39
34794,6,0.646
34804,2,0.256
34806,2,0.235
34807,1,0.0
34809,3,0.351
34812,6,0.547
34813,2,0.235
34818,1,0.0
34824,1,0.0
34840,2,0.256
34844,2,0.208
34848,2,0.235
34849,5,0.203
34850,0,0.0
34853,1,0.0
34856,3,0.406
34864,0,0.0
34869,1,0.0
34870,4,0.421
34871,6,0.486
34875,1,0.0
34888,7,0.656
34893,2,0.235
34894,1,0.0
34896,1,0.0
34899,2,0.235
34904,10,0.669
34911,3,0.406
34912,4,0.398
34926,1,0.0
34929,2,0.12
34931,2,0.166
34937,4,0.492
34941,3,0.351
34948,2,0.235
34953,1,0.0
34957,1,0.0
34960,1,0.0
34961,2,0.235
34963,2,0.235
34965,1,0.0
34966,1,0.0
34969,1,0.0
34978,11,0.541
34979,9,0.68
34980,9,0.757
34981,8,0.637
34983,8,0.725
34985,3,0.398
34986,2,0.166
34991,7,0.654
34992,5,0.47
34995,3,0.151
34996,0,0.0
34997,0,0.0
35000,1,0.0
35002,2,0.256
35003,2,0.12
35007,2,0.256
35009,1,0.0
35013,2,0.256
35015,3,0.27
35016,1,0.0
35017,1,0.0
35018,7,0.637
35019,2,0.235
35020,3,0.406
35021,1,0.0
35023,8,0.705
35025,2,0.235
35027,0,0.0
35031,4,0.431
35040,6,0.618
35042,2,0.208
35044,7,0.25
35046,3,0.384
35047,1,0.0
35048,3,0.353
35050,1,0.0
35051,1,0.0
35052,2,0.235
35054,3,0.384
35056,1,0.0
35057,5,0.489
35060,6,0.488
35062,8,0.548
35065,3,0.353
35073,5,0.56
35074,5,0.56
35075,7,0.598
35076,5,0.587
35077,1,0.0
35078,9,0.788
35082,1,0.0
35083,11,0.588
35084,1,0.0
35085,4,0.396
35087,8,0.736
35089,1,0.0
35091,3,0.384
35095,1,0.0
35096,2,0.252
35097,2,0.256
35098,1,0.0
35099,2,0.256
35101,3,0.32
35105,1,0.0
35106,3,0.39
35107,2,0.249
35108,6,0.584
35109,0,0.0
35110,1,0.0
35112,4,0.251
35113,6,0.594
35115,6,0.621
35117,11,0.592
35118,1,0.0
35124,1,0.0
35133,11,0.623
35134,1,0.0
35136,11,0.623
35140,0,0.0
35146,2,0.235
35147,1,0.0
35150,8,0.685
35152,6,0.642
35155,4,0.49
35156,2,0.235
35157,3,0.406
35158,2,0.235
35161,2,0.252
35170,6,0.42
35171,8,0.544
35174,1,0.0
35177,1,0.0
35178,2,0.256
35179,4,0.512
35180,2,0.235
35181,1,0.0
35187,1,0.0
35190,9,0.714
35194,2,0.256
35195,0,0.0
35196,0,0.0
35197,2,0.249
35198,1,0.0
35199,5,0.507
35208,6,0.602
35211,4,0.491
35212,2,0.249
35220,1,0.0
35221,1,0.0
35224,5,0.527
35227,3,0.384
35230,3,0.373
35232,3,0.406
35241,1,0.0
35242,7,0.633
35245,0,0.0
35246,2,0.252
35249,2,0.256
35250,1,0.0
35272,9,0.672
35273,1,0.0
35274,3,0.384
35277,1,0.0
35278,1,0.0
35279,1,0.0
35282,1,0.0
35287,1,0.0
35288,2,0.256
35289,2,0.235
35293,4,0.492
35294,8,0.628
35295,3,0.406
35298,7,0.63
35300,4,0.477
35302,5,0.556
35303,2,0.208
35304,1,0.0
35305,1,0.0
35306,4,0.363
35307,2,0.249
35308,3,0.39
35309,4,0.492
35310,2,0.256
35311,1,0.0
35312,3,0.384
35313,0,0.0
35314,3,0.36
35316,3,0.252
35318,0,0.0
35319,1,0.0
35320,4,0.404
35323,2,0.249
35324,2,0.256
35325,3,0.384
35331,10,0.71
35332,3,0.373
35333,5,0.527
35334,11,0.607
35340,4,0.449
35342,1,0.0
35343,2,0.151
35344,4,0.413
35345,2,0.235
35346,2,0.256
35352,5,0.578
35354,4,0.488
35356,5,0.552
35357,2,0.256
35361,1,0.0
35362,0,0.0
35364,7,0.674
35365,5,0.446
35366,2,0.235
35370,4,0.499
35375,1,0.0
35376,5,0.581
35377,5,0.396
35378,3,0.406
35379,1,0.0
35387,1,0.0
35390,10,0.655
35393,1,0.0
35397,6,0.607
35409,5,0.576
35410,1,0.0
35411,5,0.454
35412,0,0.0
35413,5,0.576
35415,3,0.384
35416,2,0.256
35417,1,0.0
35422,5,0.319
35425,1,0.0
35426,8,0.717
35428,4,0.467
35430,0,0.0
35431,2,0.256
35432,2,0.256
35445,1,0.0
35447,4,0.402
35449,0,0.0
35453,10,0.656
35455,1,0.0
35458,5,0.576
35464,3,0.403
35465,4,0.472
35466,1,0.0
35470,7,0.58
35471,3,0.39
35472,1,0.0
35473,1,0.0
35474,1,0.0
35475,1,0.0
35476,1,0.0
35477,2,0.185
35479,6,0.653
35480,2,0.256
35482,4,0.491
35483,3,0.222
35487,2,0.185
35488,7,0.432
35494,3,0.313
35495,1,0.0
35497,3,0.406
35498,1,0.0
35499,1,0.0
35509,1,0.0
35510,2,0.256
35512,2,0.256
35513,4,0.473
35514,1,0.0
35515,4,0.464
35516,1,0.0
35517,1,0.0
35519,4,0.363
35520,5,0.51
35521,1,0.0
35522,1,0.0
35523,11,0.623
35525,6,0.606
35526,6,0.603
35527,2,0.235
35529,7,0.669
35533,6,0.441
35534,6,0.472
35535,4,0.26
35540,5,0.531
35548,2,0.256
35549,11,0.585
35554,8,0.411
35555,8,0.67
35556,5,0.531
35557,6,0.537
35558,8,0.477
35560,2,0.249
35568,2,0.185
35569,2,0.235
35570,2,0.185
35571,3,0.373
35577,4,0.478
35580,0,0.0
35581,12,0.746
35582,1,0.0
35584,4,0.363
35586,1,0.0
35588,2,0.256
35590,9,0.735
35591,1,0.0
35593,1,0.0
35594,5,0.33
35595,5,0.428
35597,1,0.0
35600,8,0.68
35602,1,0.0
35606,5,0.496
35607,5,0.587
35608,3,0.39
35609,4,0.443
35611,2,0.235
35612,2,0.256
35613,3,0.179
35614,8,0.526
35620,1,0.0
35621,2,0.256
35630,0,0.0
35632,0,0.0
35635,4,0.492
35636,4,0.346
35637,1,0.0
35640,1,0.0
35643,2,0.235
35644,3,0.384
35647,4,0.492
35648,1,0.0
35649,0,0.0
35654,2,0.256
35655,1,0.0
35657,1,0.0
35658,1,0.0
35665,1,0.0
35666,2,0.166
35668,1,0.0
35669,1,0.0
35670,2,0.151
35671,2,0.106
35672,1,0.0
35693,2,0.256
35697,1,0.0
35698,9,0.742
35702,2,0.185
35703,1,0.0
35704,0,0.0
35706,3,0.406
35709,3,0.406
35721,11,0.746
35727,1,0.0
35740,2,0.256
35741,3,0.371
35744,5,0.542
35745,1,0.0
35746,7,0.503
35747,11,0.76
35748,4,0.291
35763,4,0.411
35766,7,0.602
35768,1,0.0
35775,2,0.185
35778,3,0.236
35779,4,0.488
35786,2,0.208
35787,2,0.216
35788,2,0.235
35799,2,0.172
35800,1,0.0
35801,6,0.603
35802,3,0.335
35811,2,0.235
35812,4,0.499
35819,4,0.41
35820,7,0.305
35834,2,0.256
35835,7,0.636
35858,4,0.326
35859,8,0.686
35860,7,0.396
35869,9,0.735
35878,4,0.443
35880,10,0.618
35882,5,0.509
35887,8,0.681
35889,5,0.501
35890,7,0.615
35893,2,0.249
35895,2,0.104
35898,4,0.227
35899,4,0.47
35900,2,0.256
35902,3,0.351
35904,2,0.249
35910,1,0.0
35912,4,0.327
35913,6,0.628
35919,3,0.39
35922,1,0.0
35923,2,0.256
35924,4,0.318
35925,10,0.723
35926,2,0.022
35927,5,0.499
35933,5,0.559
35934,6,0.409
35937,1,0.0
35938,8,0.671
35940,7,0.531
35941,2,0.256
35943,1,0.0
35944,6,0.581
35945,7,0.628
35949,5,0.556
35951,6,0.603
35952,1,0.0
35953,2,0.256
35954,1,0.0
35955,3,0.373
35956,1,0.0
35957,6,0.606
35958,2,0.256
35963,6,0.584
35965,7,0.53
35968,2,0.256
35969,0,0.0
35970,1,0.0
35971,4,0.472
35974,6,0.597
35975,1,0.0
35977,4,0.443
35980,3,0.373
35983,4,0.507
35985,1,0.0
35990,1,0.0
35992,1,0.0
35997,3,0.351
35998,0,0.0
36001,1,0.0
36010,8,0.632
36011,3,0.28
36013,1,0.0
36014,1,0.0
36015,3,0.336
36016,7,0.462
36018,1,0.0
36028,2,0.256
36033,4,0.385
36038,0,0.0
36039,5,0.501
36040,6,0.426
36045,2,0.12
36050,6,0.499
36053,5,0.416
36056,3,0.272
36057,6,0.619
36061,3,0.406
36062,1,0.0
36063,8,0.693
36064,1,0.0
36069,4,0.212
36070,5,0.562
36073,2,0.129
36075,1,0.0
36076,1,0.0
36077,3,0.406
36078,8,0.664
36081,1,0.0
36082,3,0.406
36092,4,0.488
36093,1,0.0
36094,4,0.448
36096,1,0.0
36097,4,0.463
36098,4,0.459
36099,3,0.384
36101,1,0.0
36102,2,0.252
36110,6,0.612
36111,2,0.256
36112,1,0.0
36124,7,0.451
36125,7,0.657
36128,0,0.0
36130,2,0.235
36136,2,0.235
36137,1,0.0
36138,10,0.603
36139,1,0.0
36140,7,0.659
36143,5,0.589
36144,4,0.377
36145,3,0.384
36150,7,0.328
36152,4,0.431
36153,1,0.0
36155,1,0.0
36159,2,0.256
36163,1,0.0
36165,6,0.596
36166,1,0.0
36169,1,0.0
36171,2,0.249
36173,9,0.549
36177,1,0.0
36190,3,0.384
36192,4,0.47
36204,3,0.374
36205,2,0.235
36207,2,0.235
36212,4,0.47
36217,3,0.373
36219,2,0.043
36220,0,0.0
36223,2,0.235
36225,3,0.084
36227,8,0.519
36234,3,0.236
36236,1,0.0
36237,1,0.0
36238,6,0.645
36240,2,0.235
36261,3,0.384
36265,3,0.384
36266,2,0.256
36268,9,0.586
36270,5,0.553
36271,3,0.332
36280,9,0.586
36291,3,0.356
36299,2,0.151
36304,7,0.623
36305,1,0.0
36309,6,0.373
36313,1,0.0
36322,2,0.235
36323,3,0.313
36324,2,0.235
36325,1,0.0
36328,3,0.39
36333,1,0.0
36337,5,0.56
36355,6,0.485
36360,1,0.0
36361,9,0.566
36362,3,0.36
36368,2,0.235
36371,1,0.0
36372,8,0.61
36374,4,0.37
36377,8,0.465
36379,1,0.0
36380,1,0.0
36381,2,0.235
36382,1,0.0
36388,5,0.56
36390,8,0.693
36392,2,0.106
36395,2,0.256
36397,2,0.256
36398,0,0.0
36401,7,0.696
36402,6,0.519
36403,1,0.0
36404,2,0.256
36410,8,0.512
36413,2,0.235
36414,4,0.488
36418,5,0.571
36419,1,0.0
36420,2,0.254
36435,6,0.587
36437,2,0.185
36439,3,0.384
36446,2,0.256
36447,1,0.0
36449,3,0.32
36451,1,0.0
36452,2,0.256
36461,3,0.371
36462,4,0.478
36467,3,0.32
36471,1,0.0
36472,3,0.406
36473,2,0.235
36486,1,0.0
36487,2,0.249
36489,4,0.355
36490,1,0.0
36491,5,0.546
36493,6,0.594
36503,5,0.584
36505,1,0.0
36514,6,0.594
36525,7,0.409
36526,5,0.481
36527,5,0.542
36528,5,0.367
36529,1,0.0
36530,5,0.576
36533,1,0.0
36535,1,0.0
36545,2,0.208
36549,3,0.319
36550,4,0.491
36552,8,0.639
36553,4,0.443
36558,3,0.406
36559,1,0.0
36570,5,0.527
36571,2,0.235
36573,3,0.384
36577,2,0.235
36581,0,0.0
36583,1,0.0
36586,1,0.0
36587,3,0.351
36600,1,0.0
36602,10,0.688
36606,1,0.0
36607,4,0.426
36608,2,0.256
36609,3,0.28
36610,3,0.384
36611,3,0.384
36614,6,0.626
36615,11,0.426
36616,5,0.527
36617,2,0.235
36618,7,0.632
36620,4,0.512
36623,3,0.392
36624,1,0.0
36625,4,0.339
36626,0,0.0
36627,0,0.0
36628,2,0.256
36633,1,0.0
36640,5,0.392
36646,9,0.713
36647,7,0.295
36652,3,0.406
36653,6,0.57
36654,8,0.468
36655,9,0.527
36656,7,0.416
36657,6,0.436
36660,2,0.235
36661,4,0.491
36662,1,0.0
36664,6,0.638
36666,1,0.0
36667,6,0.427
36670,0,0.0
36672,1,0.0
36676,3,0.373
36677,4,0.512
36680,9,0.615
36690,1,0.0
36694,1,0.0
36696,1,0.0
36698,1,0.0
36699,3,0.384
36707,6,0.529
36712,6,0.544
36714,1,0.0
36716,1,0.0
36721,3,0.313
36728,3,0.384
36729,1,0.0
36733,3,0.373
36734,3,0.406
36739,0,0.0
36741,0,0.0
36743,1,0.0
36744,7,0.284
36750,3,0.384
36751,2,0.235
36752,2,0.249
36757,2,0.021
36761,1,0.0
36763,2,0.235
36764,1,0.0
36766,7,0.563
36767,4,0.37
36768,4,0.366
36782,6,0.462
36783,5,0.562
36784,1,0.0
36785,3,0.39
36786,2,0.235
36787,1,0.0
36790,0,0.0
36792,1,0.0
36793,4,0.402
36794,3,0.353
36795,1,0.0
36796,5,0.562
36797,8,0.643
36799,3,0.353
36801,1,0.0
36802,1,0.0
36803,7,0.657
36804,4,0.382
36805,2,0.235
36806,6,0.477
36817,4,0.448
36820,1,0.0
36825,1,0.0
36832,11,0.742
36835,4,0.396
36836,1,0.0
36838,1,0.0
36843,2,0.235
36844,1,0.0
36849,9,0.492
36852,2,0.076
36853,1,0.0
36854,1,0.0
36855,1,0.0
36860,1,0.0
36864,2,0.256
36868,2,0.256
36869,3,0.299
36870,4,0.441
36876,3,0.406
36879,8,0.544
36884,6,0.614
36887,3,0.351
36899,2,0.208
36900,5,0.579
36902,5,0.399
36903,5,0.576
36904,1,0.0
36907,4,0.379
36909,1,0.0
36915,2,0.185
36917,6,0.538
36920,3,0.351
36923,1,0.0
36924,1,0.0
36928,2,0.235
36929,2,0.235
36930,4,0.431
36938,2,0.256
36947,5,0.576
36949,11,0.669
36962,2,0.256
36965,1,0.0
36967,1,0.0
36970,1,0.0
36972,9,0.634
36975,1,0.0
36981,2,0.235
36983,6,0.626
36986,2,0.185
36987,5,0.545
36989,9,0.359
36991,9,0.756
36992,2,0.235
36997,5,0.56
36999,6,0.581
37000,2,0.256
37001,4,0.426
37003,7,0.642
37009,3,0.384
37010,5,0.552
37012,0,0.0
37014,1,0.0
37016,2,0.022
37017,1,0.0
37020,6,0.524
37022,2,0.151
37023,4,0.432
37028,2,0.256
37029,4,0.432
37031,1,0.0
37034,4,0.499
37035,5,0.576
37036,2,0.256
37037,4,0.491
37042,3,0.406
37055,5,0.449
37056,5,0.526
37057,9,0.423
37058,10,0.555
37059,4,0.499
37060,7,0.515
37061,6,0.585
37062,4,0.507
37063,8,0.619
37067,4,0.499
37069,7,0.627
37070,5,0.529
37071,4,0.179
37072,7,0.623
37073,7,0.322
37074,8,0.298
37075,3,0.351
37076,2,0.249
37077,5,0.562
37078,5,0.51
37079,3,0.384
37081,6,0.581
37083,8,0.653
37084,5,0.129
37085,7,0.677
37087,3,0.406
37088,1,0.0
37094,2,0.256
37099,6,0.416
37101,2,0.235
37103,5,0.527
37104,3,0.332
37105,1,0.0
37109,5,0.418
37110,1,0.0
37113,8,0.593
37115,10,0.731
37116,4,0.492
37126,2,0.256
37130,4,0.315
37134,4,0.472
37138,2,0.256
37141,2,0.076
37144,2,0.256
37147,1,0.0
37148,1,0.0
37149,0,0.0
37151,6,0.563
37153,2,0.235
37167,2,0.252
37168,9,0.574
37172,2,0.185
37174,1,0.0
37175,2,0.235
37176,0,0.0
37179,2,0.249
37182,2,0.185
37183,7,0.656
37184,1,0.0
37185,6,0.595
37186,1,0.0
37194,0,0.0
37197,1,0.0
37198,1,0.0
37199,2,0.256
37202,4,0.491
37203,4,0.363
37204,2,0.235
37207,2,0.256
37208,6,0.629
37209,8,0.69
37211,11,0.746
37214,1,0.0
37218,6,0.61
37220,4,0.411
37222,3,0.351
37226,5,0.456
37240,2,0.235
37245,2,0.256
37259,2,0.256
37262,8,0.682
37267,2,0.256
37269,3,0.4
37271,1,0.0
37273,5,0.56
37276,1,0.0
37278,2,0.235
37279,1,0.0
37280,2,0.256
37281,6,0.163
37282,7,0.251
37292,6,0.362
37293,2,0.185
37299,5,0.217
37301,1,0.0
37307,10,0.752
37308,3,0.348
37311,10,0.752
37315,2,0.256
37322,1,0.0
37324,2,0.256
37325,2,0.235
37332,3,0.294
37336,2,0.235
37339,8,0.639
37340,3,0.32
37341,5,0.185
37342,6,0.506
37343,2,0.026
37344,1,0.0
37346,2,0.256
37347,4,0.491
37348,4,0.512
37349,0,0.0
37350,1,0.0
37351,0,0.0
37353,3,0.134
37354,1,0.0
37355,8,0.547
37357,4,0.492
37361,2,0.256
37368,3,0.402
37369,6,0.55
37370,1,0.0
37372,3,0.39
37376,1,0.0
37381,1,0.0
37382,5,0.55
37384,5,0.527
37385,1,0.0
37387,1,0.0
37390,0,0.0
37391,1,0.0
37400,2,0.256
37402,3,0.384
37403,1,0.0
37412,6,0.553
37413,4,0.389
37415,3,0.406
37416,6,0.602
37417,6,0.467
37418,5,0.479
37424,2,0.256
37426,4,0.512
37433,8,0.528
37439,7,0.628
37441,2,0.041
37442,3,0.39
37446,3,0.292
37454,1,0.0
37456,4,0.496
37457,0,0.0
37459,1,0.0
37460,0,0.0
37464,1,0.0
37465,1,0.0
37467,4,0.389
37469,2,0.256
37473,6,0.635
37474,4,0.492
37476,1,0.0
37477,6,0.652
37478,1,0.0
37479,1,0.0
37480,4,0.348
37481,5,0.44
37482,2,0.256
37483,2,0.256
37489,4,0.499
37490,0,0.0
37491,5,0.556
37498,2,0.256
37502,8,0.533
37512,1,0.0
37523,2,0.235
37525,5,0.594
37530,5,0.428
37532,1,0.0
37533,1,0.0
37534,1,0.0
37535,1,0.0
37536,0,0.0
37537,8,0.649
37538,4,0.124
37539,6,0.29
37543,2,0.256
37545,1,0.0
37550,5,0.455
37551,2,0.235
37554,2,0.235
37560,2,0.185
37561,2,0.256
37567,1,0.0
37569,1,0.0
37594,2,0.235
37596,1,0.0
37598,2,0.256
37599,3,0.373
37600,2,0.235
37602,0,0.0
37604,1,0.0
37608,9,0.704
37609,2,0.185
37611,3,0.353
37612,8,0.708
37613,3,0.373
37615,2,0.256
37617,3,0.384
37618,8,0.727
37619,6,0.515
37620,2,0.208
37621,5,0.485
37622,6,0.44
37634,9,0.742
37635,2,0.249
37649,2,0.185
37650,1,0.0
37654,4,0.472
37657,1,0.0
37664,2,0.235
37665,2,0.175
37671,1,0.0
37672,7,0.623
37682,1,0.0
37684,8,0.426
37685,7,0.664
37688,1,0.0
37690,0,0.0
37693,1,0.0
37694,11,0.702
37696,3,0.39
37698,3,0.157
37699,2,0.256
37700,6,0.643
37701,1,0.0
37705,7,0.605
37708,3,0.384
37717,6,0.602
37730,1,0.0
37731,2,0.235
37736,2,0.235
37738,3,0.384
37739,5,0.559
37740,4,0.478
37741,12,0.62
37742,1,0.0
37743,7,0.677
37748,2,0.139
37754,2,0.208
37761,2,0.256
37762,1,0.0
37765,3,0.406
37766,10,0.65
37767,7,0.677
37773,2,0.252
37774,2,0.139
37776,2,0.256
37777,12,0.805
37780,9,0.229
37789,2,0.235
37791,1,0.0
37792,5,0.425
37793,1,0.0
37797,2,0.249
37799,7,0.621
37801,2,0.256
37802,8,0.708
37803,0,0.0
37804,1,0.0
37805,1,0.0
37806,4,0.491
37808,9,0.71
37820,1,0.0
37821,2,0.235
37825,2,0.256
37830,0,0.0
37831,6,0.607
37833,1,0.0
37834,2,0.256
37838,3,0.125
37841,9,0.742
37842,1,0.0
37843,4,0.492
37845,4,0.492
37847,1,0.0
37851,1,0.0
37857,4,0.492
37858,0,0.0
37859,4,0.395
37864,1,0.0
37865,2,0.256
37866,1,0.0
37867,5,0.51
37868,1,0.0
37871,6,0.525
37872,1,0.0
37873,4,0.448
37876,6,0.645
37877,1,0.0
37879,0,0.0
37880,4,0.504
37883,0,0.0
37884,8,0.621
37885,1,0.0
37886,1,0.0
37889,2,0.256
37890,1,0.0
37898,3,0.373
37909,2,0.256
37912,2,0.249
37913,2,0.235
37919,1,0.0
37926,5,0.553
37932,6,0.365
37938,2,0.256
37942,1,0.0
37946,3,0.373
37947,4,0.441
37955,0,0.0
37959,2,0.256
37961,8,0.661
37963,4,0.491
37964,1,0.0
37970,1,0.0
37971,6,0.632
37973,0,0.0
37974,5,0.544
37975,9,0.463
37976,3,0.406
37978,3,0.406
37985,1,0.0
37986,1,0.0
37988,5,0.572
37989,1,0.0
38000,3,0.342
38003,4,0.512
38004,4,0.492
38005,4,0.449
38006,1,0.0
38012,1,0.0
38013,7,0.665
38014,4,0.326
38019,5,0.463
38022,3,0.373
38025,4,0.492
38026,7,0.579
38028,2,0.256
38030,3,0.318
38036,3,0.28
38045,4,0.255
38047,5,0.529
38053,1,0.0
38057,1,0.0
38059,3,0.39
38060,3,0.236
38062,7,0.664
38068,1,0.0
38069,5,0.342
38076,2,0.256
38077,1,0.0
38078,4,0.412
38082,4,0.512
38094,1,0.0
38099,3,0.384
38100,4,0.472
38102,2,0.235
38103,7,0.61
38104,1,0.0
38106,6,0.628
38107,1,0.0
38110,1,0.0
38112,2,0.256
38119,4,0.42
38121,4,0.512
38122,1,0.0
38123,0,0.0
38124,0,0.0
38125,1,0.0
38126,3,0.384
38132,7,0.62
38139,2,0.256
38147,8,0.645
38153,1,0.0
38160,1,0.0
38162,1,0.0
38165,3,0.28
38166,4,0.491
38202,4,0.36
38204,8,0.712
38205,3,0.39
38207,1,0.0
38208,0,0.0
38214,1,0.0
38273,8,0.694
38277,1,0.0
38280,2,0.235
38281,3,0.406
38283,1,0.0
38284,2,0.256
38285,1,0.0
38295,6,0.486
38296,7,0.668
38297,3,0.36
38299,1,0.0
38310,8,0.434
38311,3,0.384
38313,4,0.369
38314,3,0.209
38316,2,0.235
38319,1,0.0
38320,4,0.382
38323,3,0.313
38326,3,0.398
38327,1,0.0
38328,0,0.0
38330,1,0.0
38331,0,0.0
38335,2,0.185
38336,10,0.609
38345,1,0.0
38346,4,0.428
38348,4,0.506
38351,3,0.353
38352,5,0.433
38354,4,0.492
38356,4,0.451
38357,4,0.238
38358,6,0.428
38359,9,0.579
38374,1,0.0
38377,2,0.256
38387,1,0.0
38388,3,0.211
38390,3,0.126
38393,2,0.256
38394,1,0.0
38397,5,0.409
38400,4,0.491
38401,3,0.373
38413,5,0.345
38417,1,0.0
38422,3,0.367
38423,4,0.503
38430,2,0.256
38435,4,0.124
38436,1,0.0
38438,6,0.64
38439,5,0.562
38441,3,0.384
38444,0,0.0
38446,1,0.0
38447,3,0.384
38452,5,0.506
38453,6,0.528
38454,1,0.0
38461,4,0.499
38463,2,0.235
38477,3,0.39
38488,9,0.757
38489,6,0.373
38492,7,0.298
38493,10,0.537
38497,4,0.492
38500,7,0.661
38504,6,0.562
38508,6,0.555
38512,6,0.576
38514,3,0.384
38515,1,0.0
38525,3,0.406
38531,2,0.256
38532,2,0.256
38533,0,0.0
38541,1,0.0
38549,8,0.727
38558,5,0.594
38560,2,0.256
38562,7,0.495
38563,3,0.39
38567,1,0.0
38568,10,0.532
38577,3,0.339
38581,6,0.386
38583,3,0.272
38585,4,0.246
38586,8,0.568
38589,1,0.0
38592,2,0.256
38594,2,0.256
38595,3,0.198
38596,2,0.208
38597,4,0.491
38603,5,0.552
38604,11,0.587
38606,1,0.0
38608,1,0.0
38609,0,0.0
38611,2,0.208
38619,1,0.0
38620,2,0.235
38621,1,0.0
38627,1,0.0
38628,1,0.0
38630,5,0.377
38633,7,0.587
38634,2,0.235
38638,2,0.048
38641,8,0.699
38642,2,0.256
38645,1,0.0
38646,7,0.618
38647,2,0.256
38650,2,0.256
38651,7,0.651
38653,4,0.4
38655,1,0.0
38656,1,0.0
38659,1,0.0
38660,5,0.512
38663,6,0.585
38665,1,0.0
38668,5,0.431
38669,4,0.499
38671,2,0.235
38672,9,0.432
38677,1,0.0
