revision,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
72596,0,5,11,0,0,5,4,0,0,0,0,0,0,0,0,3
72600,0,1,11,0,2,1,4,1,0,0,0,1,0,0,0,3
72604,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72611,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2
72624,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72631,0,1,8,0,0,2,1,0,0,0,0,0,0,0,0,3
72634,8,20,98,1,0,18,14,16,0,0,0,15,0,0,0,7
72638,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72639,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1
72640,1,6,0,0,0,8,145,0,0,0,0,5,0,0,1,4
72642,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
72645,0,1,3,0,0,4,1,0,0,0,0,1,0,0,0,4
72659,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
72661,0,0,0,0,0,0,2,2,0,0,0,3,0,0,1,2
72662,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
72664,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72691,0,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0
72692,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
72701,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1
72703,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
72710,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72715,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
72734,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2
72739,0,2,6,0,0,6,0,0,0,1,0,4,0,0,0,2
72742,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0
72743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72744,8,0,6,0,0,0,0,0,0,0,1,1,0,0,0,2
72749,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
72752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72762,7,2,10,0,0,0,13,0,0,0,0,7,0,0,0,0
72764,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0
72767,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72768,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72771,4,5,6,0,0,15,2,0,0,0,1,11,0,0,0,8
72779,0,5,8,0,0,5,8,1,0,0,1,2,0,0,0,4
72780,0,7,22,0,0,0,0,2,0,0,0,1,0,0,0,0
72783,3,2,2,0,0,2,11,1,0,0,0,1,0,0,0,0
72825,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
72826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
72827,5,4,30,0,0,4,9,0,0,0,1,1,0,0,0,7
72829,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0
72838,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2
72839,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
72841,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0
72844,1,1,0,0,0,2,11,0,0,0,0,2,0,0,0,0
72845,0,9,14,0,0,2,7,0,0,0,0,4,0,0,0,4
72850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72851,0,0,6,0,0,2,0,4,0,0,0,2,1,0,0,0
72852,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
72855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
72860,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72865,4,2,22,0,0,6,0,9,0,0,0,1,0,0,0,0
72866,3,0,3,0,0,15,0,2,0,0,0,1,0,0,0,8
72868,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
72874,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
72876,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72880,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
72881,0,1,0,0,0,4,0,4,0,0,0,1,0,0,0,1
72898,0,0,4,0,0,1,0,2,0,0,0,7,0,0,0,0
72906,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
72907,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
72908,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
72909,0,3,2,0,0,1,4,1,0,0,0,2,0,0,0,0
72911,0,1,38,0,0,0,0,0,0,0,0,1,0,0,0,0
72923,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
72924,0,2,0,0,0,4,0,1,0,0,0,2,0,0,0,0
72925,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
72926,0,2,2,0,0,7,0,1,0,1,0,5,4,4,0,4
72930,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72933,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
72935,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72952,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72953,0,0,8,0,0,146,0,0,0,0,0,0,0,0,0,0
72954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72956,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0
72959,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72961,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72962,1,0,7,0,1,0,0,6,0,0,0,0,0,0,0,0
72963,2,1,0,0,0,2,9,1,0,0,0,0,0,0,0,0
72966,2,2,10,0,0,71,0,0,0,0,0,1,0,0,0,2
72975,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
72978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
72986,0,0,0,0,0,4,2,2,0,0,0,3,0,0,0,1
72988,1,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0
72990,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
72991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72995,0,2,2,0,0,8,0,0,0,1,0,5,4,4,0,4
72998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73001,0,2,0,0,0,0,0,2,0,0,2,3,0,0,0,0
73002,2,2,8,2,0,0,0,10,0,0,0,2,0,0,1,0
73004,0,3,0,0,0,0,0,5,0,0,0,2,0,0,0,0
73013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
73014,1,3,6,0,0,3,2,6,0,0,0,4,0,0,0,1
73015,0,1,4,0,0,0,0,2,0,0,0,2,0,0,0,0
73016,0,1,4,0,0,0,0,3,0,0,0,2,0,0,0,0
73019,0,8,32,0,0,3,6,0,0,0,0,0,0,0,0,0
73020,0,0,12,0,0,6,4,0,0,0,0,0,0,0,0,0
73021,2,41,2,1,0,0,0,7,0,0,0,9,0,0,2,0
73023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
73028,3,2,4,0,0,0,1,3,0,0,0,0,0,0,0,2
73030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73032,7,2,9,0,0,0,5,0,0,0,0,0,0,0,0,1
73033,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73034,0,1,4,0,0,0,2,1,0,0,0,0,0,0,0,1
73037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73042,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
73051,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0
73053,1,5,17,0,2,3,11,9,0,0,0,7,0,0,0,1
73054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73057,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73058,9,5,22,1,1,1,2,6,0,0,0,6,0,0,0,6
73059,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
73060,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,2
73063,0,1,0,0,0,3,0,2,2,0,0,0,0,0,0,2
73066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73070,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0
73073,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2
73079,2,1,22,0,0,0,4,2,0,0,0,0,0,0,0,0
73080,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
73082,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
73086,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
73087,0,0,6,0,0,2,0,2,0,0,0,0,0,0,0,0
73088,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1
73095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73100,0,3,0,0,0,2,1,0,0,0,0,2,0,0,0,5
73101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73114,2,6,2,0,0,0,8,7,0,0,0,11,0,0,0,0
73121,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
73131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73132,4,2,26,0,2,0,0,3,0,0,0,8,0,0,0,1
73143,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
73151,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73169,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0
73177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73200,0,2,0,0,0,0,3,1,2,0,0,4,0,0,0,0
73252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73352,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
73433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73459,5,15,149,0,3,1,44,28,0,0,1,16,0,0,2,38
73465,1,2,0,0,0,1,0,1,0,0,0,5,1,0,0,1
73469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73495,3,6,33,0,0,4,13,1,1,0,1,8,0,0,0,2
73497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73499,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73503,2,0,7,0,0,42,0,2,0,0,0,6,0,0,0,0
73506,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0
73512,3,3,0,0,0,9,0,0,0,0,0,1,0,0,0,2
73514,0,0,1,0,0,2,0,1,0,0,0,5,2,2,0,3
73515,1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,1
73516,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1
73517,1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,1
73518,1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,1
73522,0,2,22,0,0,0,0,0,0,0,0,2,0,0,0,0
73523,0,2,2,0,0,0,0,1,0,0,0,3,0,0,0,1
73526,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,2
73527,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
73531,0,1,3,0,0,2,0,1,0,0,0,4,0,0,0,0
73536,0,1,0,0,0,2,0,2,0,0,0,5,0,0,0,2
73541,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
73543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73545,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
73548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73558,2,4,0,0,0,1,6,0,0,0,3,8,0,0,0,6
73559,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,1
73560,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0,1
73561,0,4,30,0,0,17,6,3,0,0,3,3,0,0,0,4
73566,4,0,78,0,0,1,6,0,0,0,0,1,0,0,0,0
73588,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
73589,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
73590,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5
73592,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,8
73599,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,3
73601,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
73612,1,2,0,0,0,0,0,3,0,0,0,1,0,0,0,8
73614,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0
73617,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73619,0,3,0,0,0,2,1,0,0,0,0,2,0,0,0,5
73620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73636,0,16,98,0,0,10,10,0,0,0,0,1,1,0,0,0
73638,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1
73640,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
73647,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,2
73661,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0
73667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73678,0,1,0,0,0,1,4,0,0,0,0,2,0,0,0,1
73679,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
73680,0,7,210,0,9,4,107,0,0,0,0,19,0,0,0,6
73681,0,0,12,0,0,0,0,2,0,0,0,4,0,0,0,0
73685,0,3,6,2,0,0,4,2,0,0,0,0,0,0,0,1
73686,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73691,0,6,26,0,0,6,21,3,0,0,0,3,0,0,0,5
73693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73694,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1
73695,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
73696,0,225,116,0,5,0,31,19,0,0,0,2,0,0,0,2
73697,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0,2
73698,2,3,4,0,0,0,2,0,0,0,0,1,0,0,0,21
73699,3,7,1,0,0,0,8,17,0,0,1,1,0,0,0,2
73700,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,4
73701,1,4,0,0,0,1,0,5,0,0,0,2,0,0,2,4
73702,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
73703,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73704,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73711,0,2,4,0,0,14,2,4,0,0,0,2,0,0,0,3
73712,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
73718,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
73721,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2
73723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73724,7,4,69,4,4,10,4,11,0,0,2,16,1,1,0,4
73728,1,3,4,0,0,0,11,0,0,0,0,2,0,0,0,1
73730,2,3,4,0,0,1,13,0,0,0,0,2,0,0,0,1
73732,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73746,0,6,14,0,0,41,4,0,0,0,1,6,0,0,0,2
73748,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
73750,3,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0
73753,0,3,13,0,0,13,1,6,0,0,0,6,0,0,0,1
73757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73758,0,3,13,0,0,13,1,6,0,0,0,6,0,0,0,1
73761,2,3,19,0,3,16,0,5,0,0,0,1,0,0,0,1
73768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73776,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73777,2,6,2,0,0,0,8,7,0,0,0,11,0,0,0,0
73780,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
73783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73788,6,7,4,0,0,2,2,10,0,0,0,0,0,0,0,4
73789,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1
73790,0,4,6,0,0,0,3,1,0,0,0,0,0,0,0,3
73807,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,4
73809,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73834,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
73865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73867,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
73868,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0
73869,0,2,88,0,0,0,0,2,0,0,0,0,0,0,0,0
73870,6,37,385,15,3,100,27,5,0,0,0,30,0,0,0,0
73871,0,3,3,0,0,8,1,0,0,0,0,2,0,0,0,0
73876,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
73877,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0
73879,1,3,0,0,0,1,3,0,0,0,0,1,0,0,0,2
73880,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
73884,0,2,16,0,0,0,7,0,0,0,0,0,0,0,0,1
73887,1,3,0,0,0,0,0,2,0,0,1,2,0,0,0,0
73892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73893,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,2
73894,0,7,148,0,0,6,6,14,0,0,0,1,0,0,0,2
73896,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,2
73899,0,2,0,0,0,1,0,3,0,0,3,1,0,0,0,1
73901,0,1,46,0,0,0,0,0,0,0,0,1,0,0,0,0
73902,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0
73904,3,1,3,0,0,1,0,2,1,0,0,0,0,0,0,0
73905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73906,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73908,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73913,0,13,87,0,0,0,2,6,0,0,0,4,0,0,0,5
73915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73920,0,23,37,1,2,25,11,12,0,0,3,9,5,6,0,15
73936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73941,2,2,0,0,0,0,3,4,0,0,0,3,0,0,0,0
73948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73961,0,3,13,0,0,13,1,6,0,0,0,6,0,0,0,1
73965,0,0,8,0,0,0,8,1,0,0,0,1,0,0,0,2
73970,0,3,13,0,0,13,1,6,0,0,0,6,0,0,0,1
73972,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0
73978,0,7,0,0,0,0,0,35,0,0,0,0,0,0,0,0
73980,1,0,13,0,0,0,2,1,0,0,0,1,0,0,0,2
73984,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0
73992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73993,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
73996,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
73998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74001,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
74002,3,4,8,0,0,1,2,6,0,0,0,3,0,0,0,2
74005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74006,0,0,4,0,0,2,2,0,0,0,0,1,0,0,0,3
74013,0,1,16,0,0,2,0,0,0,0,0,10,0,0,0,3
74014,9,11,54,2,0,9,12,4,0,0,0,7,0,0,0,1
74015,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
74019,0,0,9,0,0,3,2,0,0,0,0,5,0,0,0,0
74021,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1
74043,0,0,2,1,0,4,3,0,0,0,0,2,0,0,0,0
74052,2,10,19,0,0,3,6,5,0,0,0,5,0,0,0,8
74072,7,39,561,1,45,83,106,186,0,0,4,80,0,0,0,26
74074,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
74081,0,2,52,0,0,0,0,0,0,0,0,1,0,0,0,0
74084,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0
74093,0,1,0,0,0,0,5,4,0,0,0,2,0,0,0,0
74098,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74099,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0
74100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
74103,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
74105,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
74129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74131,0,0,0,0,0,41,0,0,0,0,0,4,0,0,0,0
74134,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0
74140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74142,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
74143,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
74146,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
74147,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
74161,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
74163,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0
74168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74191,0,2,12,0,0,0,3,0,0,0,0,0,0,0,0,0
74203,1,1,0,0,0,0,0,1,0,0,0,2,2,0,0,3
74210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74211,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
74212,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
74230,0,3,8,0,0,3,0,2,0,0,1,1,0,0,0,5
74231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74245,0,0,0,1,0,0,3,4,0,0,0,1,0,0,0,0
74246,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0
74257,1,31,0,0,0,0,0,0,0,0,0,2,0,0,0,2
74259,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,2
74260,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
74261,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0
74264,0,1,2,0,0,4,3,1,0,0,0,1,0,0,0,0
74269,0,3,2,0,0,10,0,0,0,0,0,0,0,0,0,1
74273,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
74275,0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0
74277,2,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0
74280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74281,0,9,37,0,0,3,0,3,0,0,1,3,1,0,0,5
74283,4,2,90,4,0,1,8,7,0,0,0,3,0,0,0,1
74286,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74298,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
74300,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,1
74302,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
74304,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
74305,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
74313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74314,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
74319,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
74320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74321,1,0,8,0,0,0,0,1,0,0,0,2,0,0,0,0
74322,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74323,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0
74324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74328,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2
74329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
74330,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
74331,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
74332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74337,0,3,13,0,0,13,1,6,0,0,0,6,0,0,0,1
74338,0,2,2,0,0,3,0,2,0,0,2,1,0,0,0,2
74342,0,0,40,0,0,2,8,2,0,0,0,0,0,0,0,0
74344,0,1,16,0,0,0,3,8,0,0,0,1,0,0,0,0
74345,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
74346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74348,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74352,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
74368,0,4,76,0,0,2,6,0,0,0,0,0,0,0,0,0
74370,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74389,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74397,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
74398,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
74400,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
74403,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
74404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74410,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
74411,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3
74412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
74416,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
74420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74427,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0
74430,0,1,0,0,0,15,0,0,0,0,0,3,0,0,0,0
74431,0,16,75,0,0,2,0,0,0,0,0,2,0,0,0,0
74434,1,3,67,0,0,3,0,7,0,0,1,5,0,0,0,4
74435,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
74436,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0
74439,2,3,10,0,0,6,0,3,0,0,0,4,0,0,0,2
74444,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
74457,25,2,110,0,0,0,22,2,0,0,0,51,0,0,0,4
74459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
